"Id","Predicted","P_1","P_2","P_3","P_4","P_5","P_6","P_7","P_8","P_9","P_10","P_11","P_12","P_13","P_14","P_15","P_16","P_17","P_18","P_19","P_20","P_21","P_22"
2687,13,0.2,0.0005755064456721916,0.0,0.0,0.25,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
2688,7,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2689,1,0.2727272727272727,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2690,11,0.0005755064456721916,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
2691,8,0.0,0.14285714285714285,0.0005755064456721916,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2692,7,0.0005755064456721916,0.0,0.0,0.2222222222222222,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2693,5,0.0,0.0,0.058823529411764705,0.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0,0.0
2694,1,0.3333333333333333,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0
2695,8,0.6,0.0,0.5,0.0,0.125,0.3333333333333333,0.0,1.0,0.0,0.0005755064456721916,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2696,7,0.037037037037037035,0.0,0.0,0.0,0.14285714285714285,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0005755064456721916,0.16666666666666666
2697,1,0.25,0.0,0.0,0.2,0.0,0.0005755064456721916,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2698,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916
2699,2,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
2700,4,0.0,0.16666666666666666,0.0,1.0,0.0,0.18181818181818182,0.0005755064456721916,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2701,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0005755064456721916
2702,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
2703,13,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
2704,21,0.0,0.4,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2705,20,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.25,0.0,0.0
2706,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.2
2707,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0
2708,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0
2709,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.09090909090909091,0.0,0.14285714285714285,0.0
2710,8,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0005755064456721916,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2711,6,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0
2712,5,0.25,0.0,0.14285714285714285,0.125,0.5,0.0,0.0,0.0,0.2,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2713,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.2
2714,8,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.1
2715,12,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2716,4,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
2717,11,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.08333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
2718,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2857142857142857,0.4,0.0005755064456721916
2719,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2720,20,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0005755064456721916,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2721,3,0.0,0.0,0.25,0.0,0.0,0.0,0.0005755064456721916,0.0,0.16666666666666666,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2722,9,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0005755064456721916,0.0,0.5,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2723,12,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2724,3,0.0005755064456721916,0.1111111111111111,0.3333333333333333,0.0,0.16666666666666666,0.0,0.1,0.0,0.14285714285714285,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2725,10,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0005755064456721916,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2726,4,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0005755064456721916,0.0,0.0,0.0,0.0
2727,1,0.5,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2728,7,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2729,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0005755064456721916,0.4,0.0,0.0
2730,5,0.0005755064456721916,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2731,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.5
2732,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.5,0.0005755064456721916,0.0
2733,11,0.1,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0005755064456721916,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.0
2734,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2735,9,0.0,0.2222222222222222,0.25,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2736,5,0.16666666666666666,0.0,0.0,0.1111111111111111,0.5,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
2737,16,0.0,0.25,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.4,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0
2738,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0005755064456721916,0.375,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
2739,17,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2740,8,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2741,1,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2222222222222222,0.0005755064456721916,0.2,0.2,0.0,0.0
2742,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.1111111111111111,0.0,0.16666666666666666,0.5,0.09090909090909091,0.2,0.25,0.0,0.0
2743,16,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0005755064456721916,0.1111111111111111,0.0,0.0,0.2,0.0
2744,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2745,1,0.5,0.0,0.0,0.0,0.0005755064456721916,0.16666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
2746,17,0.0,0.11764705882352941,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.09090909090909091
2747,11,0.3333333333333333,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2748,6,0.0,0.0,0.0005755064456721916,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
2749,1,0.6,0.0,0.0,0.3333333333333333,0.0005755064456721916,0.3333333333333333,0.4,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0
2750,7,0.14285714285714285,0.0,0.0,0.0005755064456721916,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2751,3,0.0,0.0005755064456721916,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2752,18,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0005755064456721916,0.0,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
2753,3,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2754,14,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0005755064456721916,0.2857142857142857,0.0,0.0
2755,7,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2756,2,0.0,0.5,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
2757,5,0.0005755064456721916,0.0,0.0,0.0,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2758,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
2759,6,0.0,0.0,0.0005755064456721916,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2760,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.0,1.0,0.0,0.0005755064456721916,0.0,0.0
2761,15,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2762,5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
2763,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2764,13,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2765,18,0.2,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0
2766,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
2767,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.125,0.0,0.0
2768,7,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.25,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
2769,18,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
2770,15,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0
2771,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0
2772,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2773,18,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0
2774,6,0.23076923076923078,0.0,0.2727272727272727,0.2857142857142857,0.0,0.4,0.2,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2775,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
2776,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0005755064456721916,0.18181818181818182,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0
2777,2,0.0005755064456721916,1.0,0.1,0.16666666666666666,0.4,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
2778,9,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
2779,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2780,18,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.25,0.3333333333333333,1.0,0.2857142857142857,0.0,0.42857142857142855,0.0
2781,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.0005755064456721916
2782,6,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2783,17,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0005755064456721916,0.11764705882352941
2784,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2785,1,0.4,0.16666666666666666,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2786,11,0.0,0.3333333333333333,0.0,0.0,0.1,0.0,0.0,0.0,0.0005755064456721916,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2787,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2788,19,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0005755064456721916
2789,12,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0
2790,10,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2791,16,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0
2792,3,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
2793,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0005755064456721916,0.5,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.25,0.0
2794,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0005755064456721916,0.2,0.0
2795,2,0.0005755064456721916,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2796,18,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0005755064456721916,0.0,0.2,0.0,0.0,0.0,0.0
2797,12,0.0,0.0,0.0,0.04,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.0,0.0005755064456721916,0.3333333333333333,0.0,0.0,0.0,0.14285714285714285
2798,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0
2799,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0
2800,2,0.0,0.5,0.0,0.25,0.0005755064456721916,0.0,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664
2801,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0005755064456721916,0.0,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111
2802,3,0.0,0.16666666666666666,0.5,0.0005755064456721916,0.2,0.0,0.0,0.25,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2803,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0005755064456721916,0.2,0.0,0.0
2804,17,0.0,0.0,0.25,0.0005755064456721916,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2805,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2806,10,0.0005755064456721916,0.0,0.5,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2807,16,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.25,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0
2808,6,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2809,3,0.0005755064456721916,0.16666666666666666,1.0,0.0,0.0,0.0,0.375,0.25,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2810,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
2811,7,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
2812,16,0.08333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.21428571428571427,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
2813,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.42857142857142855,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2814,19,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.5,0.0,0.3333333333333333,0.0
2815,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2816,2,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
